name,price,Original Price,category,site
"SanDisk Extreme CF 120MB/s, 85MB/s write, UDMA7, 64GB","1,458..78",N/A,Camera,amazon
Nanlite PavoTube II 15C RGB LED Tube Light (77cm 2-Light Kit),"20,499..00",N/A,Camera,amazon
Pack (60 Poses) Mini for 8 50s 25 7s 90 300,"6,500..00",N/A,Camera,amazon
SmallRig DJI Action2 Magnetic Case (White/Grey) 3626 3627,"1,400..00",N/A,Camera,amazon
Portrait Rear Stand Stand,"1,180..00",N/A,Camera,amazon
JJC Hot Shoe Cover for Fujifilm GFX100S GFX100 GFX50S GFX50R XPRO3 XPRO2 XPRO1 XT4 XT3 XT2 XT1 XE4 XT30 XT20 XT10 X100V X100F X100S etc. Cameras with Hot Shoe - 2pcs Silver Pack,373..75,N/A,Camera,amazon
KODAK FunSaver 35mm Single Use Camera,"2,999..00",N/A,Camera,amazon
ULANZI 40W Pro LED Video Light,"3,800..00",N/A,Camera,amazon
"instax instant mini film 10 shot pack, Soft Lavender",N/A,N/A,Camera,amazon
"Protective Clear Case for Fujifilm Instax Mini 12 Instant Camera/Crystal Hard Shell Cover & Removable Shoulder Strap, Clear, Instax Mini 12,",325..00,EGP 355.00,Camera,amazon
"COMICA Vimo Q Lavalier Wireless Microphone with 4 Transmitters and 1 Receiver, 48kHz/24bit Audio Quality, Noise Cancellation, 200M Range, Wireless Lapel Microphone for DSLR Camera, Mobile Phone,","9,349..00",N/A,Camera,amazon
"Digital Camera, Autofocus Compact Camera HD 2.7K 48MP with 2.8"" Large Screen, 16X Digital Zoom, Portable Mini Camera for Photography, Youtube Vlogging Camera for Kids,Adult,Beginners（Black）","5,500..00",N/A,Camera,amazon
Camelion Lithium-Ion Battery for GoPro HERO8/7/6/5 Black and HERO 2018 (1220mAh),603..03,N/A,Camera,amazon
EZVIZ H8C 2MP Pan & Tilt Wi-Fi Camera|Color Night Vision|360° Coverage|Auto-Tracking|Two-Way Talk|Weatherproof Design|Supports MicroSD Card (Up to 512 GB)|White,N/A,N/A,Camera,amazon
"Tapo TP-Link 2K QHD Pan/Tilt Security Camera for Pet Camera, Baby Monitor, Motion Detection, Motion Tracking, 2-Way Audio, Night Vision, Cloud &SD Card Storage, Works w/Alexa & Google Home( C220)",N/A,N/A,Camera,amazon
1.5M - Gold Plated HDMI Cable Male to Male HDTV 3D 1080P Full HD,65..00,EGP 199.00,Camera,amazon
Ulanzi AS-L30 30cm Mini Bowens Mount Quick Release Lantern Softbox + Grid + Carry Bag | Compatible with Ulanzi LT028 L023 L024 LT005 40W & 60W Video Light | 220g,"1,300..00",N/A,Camera,amazon
UGREEN HDMI Male To Female Extension Cable 1m (40447),369..36,N/A,Camera,amazon
"12""x11"" Movie Film Clap Board Wooden Movie Clapboard Film Clapper Board (Black)",650..00,N/A,Camera,amazon
"kx 2809 displayport male to hdmi male cable with gold-plated connector, 1.5 meters - black",99..99,EGP 200.00,Camera,amazon
Bushnell Power View 8 x 21 Compact Binoculars,"1,600..00",N/A,Camera,amazon
"Projector, Full HD 1080P Projector, Bluetooth Projector 4K Supported, Portable Mini Projector Home Cinema, Home/Outdoor Projector Compatible with Smartphone/HDMI/USB/AV/Fire Stick/PS5","12,799..00",N/A,Camera,amazon
"eufy Security eufyCam 3 Add-on Camera, Security Camera Outdoor Wireless, 4K Camera, Forever Power with Solar Panel, Face Recognition AI, Expandable Local Storage, Spotlight, Requires HomeBase 3",N/A,N/A,Camera,amazon
HD Focus Magnet Camera Full HD Mini Wi-Fi Night Vision IP Wireless 1080P Audio Video Camera for Home Offices Indoor & Outdoor Security (Magnet Camera),630..00,N/A,Camera,amazon
"Universal Tripod Mount/Clip Adapter for Cell Phone, Compatible with Cellphone (Clip-on/Magnetic), Phone Mount",145..00,N/A,Camera,amazon
LDPE Parking Stand Barrier,184..00,EGP 208.00,Camera,amazon
"20 in 1 Electronic Cleaner Kit, Multifunctional Cleaning Kit for Airpods pro,Phone, Laptop, Camera, Keyboard,Screen, Keyboard Cleaner with Dust Air Blown and Spray Clean",258..00,N/A,Camera,amazon
Zhiyun X100 Pro Molus LED Studio Light 100W Dimmable 2700K-6500K 3556Lux @1M LED Video Continuous Lighting Supports APP Control with Softbox,"10,444..00",N/A,Camera,amazon
GoPro HERO12 Black Camera,"19,000..00",N/A,Camera,amazon
Cr?mpt?n CCTV Security System CR04 High HD Focus Magnet Camera Mini WiFi Magnetic Live Stream Night Vision IP Wireless 1080P Audio Video Nanny Camera for Home Offices Security,N/A,N/A,Camera,amazon
"HDMI Extender, 1080P HDMI Transmitter and Receiver Up to 60 Meters(196ft), HDMI Ethernet Sender Repeater Over Singal RJ45 Cat5e/Cat6/Cat7 Ethernet LAN Cable, HDMI to RJ45 and RJ45 to HDMI Transmitter",400..00,EGP 446.00,Camera,amazon
"Screen Backdrop Cloth - 3x5m, Green",419..16,N/A,Camera,amazon
"Boya BY-V2 2.4 GHz Wireless Pin Microphone, 360° Omnidirectional Microphone, Rechargeable, 9.5 g, Lightweight, Compact Automatic Pair, 50 Meters Stable Reception, 9 Hours Continuous Operation,","1,943..00",N/A,Camera,amazon
SanDisk Extreme PRO microSDXC 256GB + SD Adapter + RescuePRO Deluxe 170MB/s A2 C10 V30 UHS-I U3,"1,799..00","EGP 1,999.00",Camera,amazon
Yunteng yt-1288 extendable selfie stick monopod with shutter remote control - black,255..00,N/A,Camera,amazon
HDMI Coupler – 2 Pack | HDMI 1080p Adapter | HDMI to HDMI Connector | HDMI Extension Adapter | HDMI Extender Adaptor Coupler | HDMI Female to HDMI Female | HDMI Extender,37..00,N/A,Camera,amazon
"LED Video Light, Mini Rechargeable 2000mAh LED Camera Light, Photography Light with Clip and 3 Cold Shoe, Dimmable 2500-6500K led Light for Photography and Video Lighting",800..00,EGP 879.50,Camera,amazon
Fujifilm Instax Mini 12 Instant Camera - Pastel Blue + 2 Pack Film,"5,250..00",N/A,Camera,amazon
"eufy Security S330 eufyCam 3 2-Cam Kit, Security Camera Outdoor Wireless, 4K Camera with Solar Panel, Forever Power, Face Recognition AI, Expandable Local Storage up to 16TB, No Monthly Fee","24,500..00",N/A,Camera,amazon
ICIDU Camera Case EASY Black 10 x 7.5 x 1 cm,70..00,N/A,Camera,amazon
Professional photo photography 2 m studio light stand,223..00,EGP 333.00,Camera,amazon
Tapo Security Camera Wall Mount White,N/A,N/A,Camera,amazon
Portable Telescope 40x60 Dual Focus Monocular With Tripod Smartphone Adapter Kit and Compass,949..99,N/A,Camera,amazon
PULUZ Chest Strap Kit for Gopro Cell Phone Chest Mount Adjustable Body Mount Belt Chest Strap for POV/VLOG Camera Accessories,360..00,EGP 639.00,Camera,amazon
DDLC CCTV Security System AP93 High HD Focus Magnet Camera Mini WiFi Magnetic Live Stream Night Vision IP Wireless 1080P Audio Video Nanny Camera for Home Offices Security,648..00,N/A,Camera,amazon
"SUBTON Ball Head Swivel Mount with 360 Rotation for Tripod Stand, Compatible with Camera, DSLR, Light, Video Camera, Black, 1/4 Inch 6 MM Connector",74..00,N/A,Camera,amazon
mewmewcat Mini wifi camera a9 mini camera app remote monitor home security 1080p camera ir wireless camera home cam with and motion detection for indoor and outdoor,N/A,N/A,Camera,amazon
Windown Display screen on tripod size 180*180 cm,"3,780..00",N/A,Camera,amazon
Fujifilm Fujinon XF50mmF2 R WR Lens - Black,"22,999..00",N/A,Camera,amazon
"HDMI Cable (4K 60Hz, HDCP 2.2, HDR, 18Gbps) with Braided Cord, 6 Feet",175..00,N/A,Camera,amazon
"Nanlite PavoTube II 15C 2' LED Tube Light with AC Charger, Mount, and Case","11,499..00",N/A,Camera,amazon
"HollyView Hollyland Lark M2 Wireless Lavalier Microphone for Camera PC Laptop Phones, Mini Lapel Microphone Wireless, 48KHz 24Bit, 1000ft Range, Noise Cancellation, 30H Battery for Video Recording","10,999..00",N/A,Camera,amazon
USB 3.0 to HDMI HD 1080P Video Graphics Converter Cable Adapters for Laptop HDTV TV PC Windows XP/7/8/8.1/10,335..00,N/A,Camera,amazon
"JSAUX Fiber Optic HDMI Cable Long 50ft, 8K 48Gbps Ultra High Speed HDMI 2.1 Braided Nylon Cord 8K@60Hz 4K@120Hz HDCP 2.2 & 2.3, HDR 10, eARC Compatible with Laptop Monitor UHD TV PS5 PS4",683..00,N/A,Camera,amazon
"Tenda CP3 1080P Indoor Wireless Pan Tilt Cameras for Home Security, Baby Monitor, Pet Camera with Phone APP, 2-Way Audio, Night Vision, Auto Tracking, Siren, AI Human & Motion Detection",850..00,EGP 950.00,Camera,amazon
"DSHS Hdmi male to dual hdmi female 1 to 2 way hdmi splitter adapter cable for hdtv, support two tvs at the same time, signal one in, two out(black)",63..00,EGP 71.00,Camera,amazon
ZeroTech ZTEG-105 Camera 2 MP Indoor,363..34,N/A,Camera,amazon
"Neewer portable 5 in 1 120x180cm/47""x71"" translucent, silver, gold, white, and black collapsible round multi disc light reflector for studio or any photography situation","1,170..00",N/A,Camera,amazon
"Wireless Camera H30 3M,Wifi,indoor",870..00,N/A,Camera,amazon
"K Pro Fiber Photography Camera Backbag ""Blue""","1,500..00",N/A,Camera,amazon
Mini Ball Head For Camera/Tripod Ballhead Luminum Alloy 360 Degree Rotating,113..00,N/A,Camera,amazon
"Plokama PK-778 Smartphone Video Rig Kit with Dual LED Lights, Microphone, Stabilising Handle, Mobile Phone Camera Mount, Video making kit, Vlogging",699..00,N/A,Camera,amazon
"EZVIZ BC1C Security Wifi Camera, 4MP Battery Camera CCTV Outdoor Camera with 270-Day Battery Life, Built-in 32GB eMMC, Two-way Audio, Waterproof, PIR, No Base Station Required, Work with Solar Panel","5,750..00",N/A,Camera,amazon
"Generic 40x60 High Power Monocular Telescope with BAK4 Prism FMC Lens, Waterproof, Smartphone Holder, Tripod, Beginner, Unisex, Adults, Outdoor Enthusiasts, Wildlife Watchers",899..99,N/A,Camera,amazon
UGREEN HDMI Male To Female Extension Cable 0.5m (40400),313..96,N/A,Camera,amazon
"8 in 1 Multifunction Keyboard Cleaning Brush, Earphone Cleaner, Cleaning Kit, Key Cap Pull, Airpods Cleaning, Dust Fingerprint Removal, Dirt Remover, Cleaning Tools, Computer - Pink",71..48,N/A,Camera,amazon
1.6x3m Green Photo Background Non-woven fabric Photography Backdrop Cloth 5x10ft,475..00,N/A,Camera,amazon
"Tbest Video Projector, Projector, 4K Projector, 16 9 Projector, Portable Projector 24 to 60 Inches Resolution 192080 Large En Projector for Home Cinema Full Wire","1,699..96",N/A,Camera,amazon
"Coopic tr-24 flexible iphone tripod, octopus style lightweight mini portable adjustable tripod stand holder for cellphone, camera with universal clip - black/white",64..00,EGP 81.64,Camera,amazon
"Samsung EVO Select (2024) microSD card + SD adapter, 512GB, Memory card for smartphone and tablet, UHS-I U3, 4K UHD, Full HD, 160 MB/s Read, MB-ME512SA/EU","2,999..99",N/A,Camera,amazon
Canon 7-in-1 Professional Cleaning Kit,330..00,N/A,Camera,amazon
"Tenda Security Camera Outdoor with Full-color Night Vision,3MP WiFi Camera with IP66 Waterproof,Motion Detection,Two-Way Audio,Built-in Siren,SD Card/Cloud Storage(CT6)","1,650..00",N/A,Camera,amazon
Ulanzi 40cm Quick Release Octagonal Softbox with Mini Bowens Mount,"2,100..00",N/A,Camera,amazon
Viltrox EF-EOS M Electronic AF Auto Focus Lens Mount Adapter for Canon EF/EF-S Lens to Canon EOS-M (EF-M Mount) Mirrorless Camera M1 M2 M3 M5 M6 M10 M50 M100,"1,699..00",N/A,Camera,amazon
"Fujifilm INSTAX Mini Instant Film 2 Pack = 20 Sheets (White) for Fujifilm Mini 8 & Mini 9 Cameras, Model:4332059078","1,549..00","EGP 1,599.00",Camera,amazon
King ston 32GB MicroSD Class 10 Canvas Select Plus Card with SD Adaptor - SDCS2/32GB,173..99,EGP 250.00,Camera,amazon
Hangers Set for all Projectors,564..00,N/A,Camera,amazon
Tripod camera tripod stand - 3110a,250..00,N/A,Camera,amazon
"compcctv CCTV Security Camera Mount Bracket, Telescopic Adjustable Universal Camera Wall Mounting Bracket for CCTV Security Camera",317..00,EGP 360.00,Camera,amazon
"Mini Camera Nanny WiFi Camera with Audio, Home Surveillance Camera, Two-Way Voice and Video Call, 1080P IP HD Night Vision Motion Detection Reminder for Home Indoor Outdoor Security (Classic black)",499..99,N/A,Camera,amazon
"MAXDIGI HDMI Cable 4.9 ft / 1.5m | High Speed 24k Gold Connectors, 4K @ 60Hz, Ultra HD, 2K 1080P ARC Compatible | for Laptop, Monitor, PS5, PS4, PS3, WII, Xbox One, Fire TV, Apple TV, LCD, LED TV",95..00,EGP 108.00,Camera,amazon
"BLACKPOOL Full HD 1080P WiFi Home Security Camera,2.4Ghz Wireless Security Camera,C9CCTV with 360 Degrees Panaromic View, Cloud Service, Night Vision, Wireless Camera",999..00,N/A,Camera,amazon
"Magcubic Mini Portable Auto Keystone Projector, Native 1080P 4K Smart Projector with WiFi 6, BT 5.0, Projection Size 150 Inch, 180 Degree Swivel, Android 11.0 Built-In - New HY320","7,800..00",N/A,Camera,amazon
"SanDisk Extreme SD UHS I 512GB Card for 4K Video for DSLR and Mirrorless Cameras 180MB/s Read & 130MB/s Write, Lifetime Warranty","4,120..00",N/A,Camera,amazon
Nikon NIKKOR Z 28mm f/2.8 Lens,"17,248..83",N/A,Camera,amazon
Nikon NIKKOR Z DX 50-250mm VR | Compact all-in-one telephoto zoom lens with image stabilization for APS-C size/DX format Z series mirrorless cameras (standard to long telephoto) | Nikon USA Model,"21,028..04",N/A,Camera,amazon
Quikprof 360° Degree Cell Phone Holder with Universal 1/4 Screw Adjustable Clamp Phone Tripod Mount Adapter Compatible with Smartphones & All Types of Tripods Monopods Selfie Sticks (Black),199..00,N/A,Camera,amazon
kimire Video Camera Camcorder Digital Camera Recorder Full HD 1080P 15FPS 24MP 3.0 Inch 270 Degree Rotation LCD 16X Digital Zoom Camcorder Camera with 2 Batteries(Black),"7,113..01","EGP 7,973.00",Camera,amazon
"Amovfilm HY300 Projector with WIFI6 and Bluetooth, 4K 1080P Support Mini Portable Projector 180° Rotatable 150'' Screen Movie Projector Auto Keystone Compatible for Laptop, PC, Smartphone","5,400..00",N/A,Camera,amazon
ميكروفون عالي الحساسية، يدعم البث المباشر والمقابلات وتصوير الفيديوهات القصيرة، تقنية Plug and Play,650..00,N/A,Camera,amazon
3366 Black Tripod Mobile Phone and Camera Stand with Tilt Pan 360 Degree Horizontal & Vertical Rotating Head 55 Inches Height- Free Mobile Holder,N/A,N/A,Camera,amazon
GODOX Speedlite Softbox 60x90cm Foto Studio Rectangular Softbox Photography Light with Bowens Mount (SB-BW60X90),"1,155..00",N/A,Camera,amazon
𝟏𝟓 𝐘𝐞𝐚𝐫𝐬 𝐖𝐚𝐫𝐫𝐚𝐧𝐭𝐲 16 X 52 Dual Focus Zoom Optic Lens Armoring Monocular Telescope Outdoor Travel Binoculars for Bird Watching Monocular (Black),999..00,"EGP 1,230.00",Camera,amazon
"Hikvision Turbo HD Surveillance Camera Kit, 2mp 1080 with 4ch Dvr - 4 Count","3,500..00",N/A,Camera,amazon
"for Cleaner Kit Pro 1st 2nd 3rd Generation, Cleaning Kit and Keyboard Brush Gen 3 2 1, Pen Ear Bud Cleaning Tool, Compatible with Samsung Galaxy Earbuds, Beats, Laptop Phone (White)",62..00,EGP 69.00,Camera,amazon
Shoot - Lp-e8 Battery For Canon Eos 550d 600d 650d 700d T2i T3i T4i T5i X4 X5 X6i X7i,N/A,N/A,Camera,amazon
12 inch (31cm) gray card portable softbox multi-function diffuser for speedlight flashlight,255..59,N/A,Camera,amazon
"Yesido Wireless Lavalier Microphone for iPhone 15 Series, Android, Laptop | Dual Wireless Microphone with AI Noise Reduction, 20m Range | USB-C Video Recording Mic for Live Stream, Content Creation","1,080..00",N/A,Camera,amazon
"40''-130'' Smart Mini Projector 4K 5G WIFI, Big Screen Experience with Premium 360 Sound, 5.0 Bluetooth Movie Projector Compatible With Android/iOS/Windows/TV Stick/HDMI/USB/Audio 3.5 white","4,700..00",N/A,Camera,amazon
Fujifilm XF-23mm f1.4,"44,999..00",N/A,Camera,amazon
"LP-E6 Lithium-Ion Battery pack For Canon 60D,7d,5DIII,6D…",950..00,N/A,Camera,amazon
Document & Printer Photo Case,500..00,N/A,Camera,amazon
"TP-Link Tapo Smart Wire-Free Security Camera System, Indoor/Outdoor Security, 2K QHD 4MP, Full-Colour Night Vision, 150 Degrees Super Wide FOV, IP66, up to 512 GB Local Storage (Tapo C425) New Version","5,879..00",N/A,Camera,amazon
"RØDE Wireless GO II Single Ultra-compact Dual-channel Wireless Microphone System with a Built-in Microphone and On-board Recording for Filmmaking, Interviews and Content Creation (Single Set)","11,450..00",N/A,Camera,amazon
Cable Matters Gold Plated Mini HDMI Male To Female Adapter,18..00,EGP 24.00,Camera,amazon
Boya by-MM1 Cardioid Capacitor Microphone for Digital SLR Cameras Black,563..96,N/A,Camera,amazon
"18 in-1 Electronic Cleaning kit, with Mobile Phone Holder of Phone Cleaning kit for PC, TV, Laptop, Earbud, Screen Keyboard Electronics Cleaning Kit,2023 New Compact Design.",276..00,N/A,Camera,amazon
Shure Dynamic Microphone - PGA58-XLR-E,"2,650..00",N/A,Camera,amazon
"fashion mania Hands-Free Binocular Glasses Portable Zoomable Fishing Glasses Fishing Binoculars,Binoculars Telescope for Outdoor Hunting Bird Watching Sightseeing Concerts",599..00,N/A,Camera,amazon
"USB C to HDMI Cable [4K @ 60Hz] Thunderbolt 3/4 Compatible Type C to HDMI Cable for iPhone 15 Pro/Pro Max, MacBook iPad Pro/Air, iMac, Surface Book, Samsung, Pixelbook, XPS, HP etc. - 2 m",450..00,N/A,Camera,amazon
Samsung MemoryCard EvoSelect 512GB,"2,999..99","EGP 3,350.00",Camera,amazon
Nikon NIKKOR Z 24-200mm VR | Compact all-in-one telephoto zoom lens with image stabilization for Z series mirrorless cameras | Nikon USA Model,"48,000..00",N/A,Camera,amazon
Godox MF12-DK3 Dental Macro Flash Kit,"15,200..00",N/A,Camera,amazon
"Charging Port Cleaner, Airpod Cleaning Kit 25 in 1, Phone Cleaner Kit for iPhone, Keyboard Cleaner for Lightning Charger, MacBook, AirPods, iPhone, Computer, Laptop, Lens, Type C (White)",425..00,N/A,Camera,amazon
Camera Lens Screen Protector Tempered Glass Film For Apple iPhone 16 Pro Max/iPhone 16 Pro,120..00,N/A,Camera,amazon
"B.O.I.A Dual Mic Compatible with Smart Devices and Digital Cameras, Mono, Black, Wired",999..00,N/A,Camera,amazon
"Set of 2 19"" LED Video Lights, 2800-6500K Dimmable Continuous Photography Light with Remote Control (200W) and 200cm Tripod Stand, Studio CRI 96+ for TikTok, YouTube, Video Shooting","3,300..00",N/A,Camera,amazon
"Plocama Live-P11 LED Professional Photography Fill Light 3 Color Modes (White, Warm, Cool) 240 Remote Control Included Perfect for Photography and Content Creation",798..00,N/A,Camera,amazon
"90 Degree Angle HDMI Cable Extend Adapter Converter, HDMI female to HDMI male, HD 1080P,Black",30..00,EGP 38.00,Camera,amazon
"Sounce 19-in-1 Cleaning Kit for Phones, Camera, Gaming Keyboards, Laptops and Earbuds with a Built in Mobile Holder and Card Remover (White)",244..00,EGP 356.04,Camera,amazon
DJI Osmo Mobile Gimbal,"16,000..00",N/A,Camera,amazon
Camelion LP-E12 Lithium-Ion Battery Pack (820mAh),502..35,N/A,Camera,amazon
AOBOCAM Mini Camera Camcorder Indoor Surveillance Wifi Bluetooth for Phone1080P Mini Wireless Camera with Night Vision Motion Detection with App,"4,460..00",N/A,Camera,amazon
IMILAB CMSXJ56B C20 Pro Home Security Camera 1080P White,"1,092..00",N/A,Camera,amazon
VIJIM RGB Handheld LED Video Light Wand Stick Photography Light,"1,305..00","EGP 1,450.00",Camera,amazon
Solo 2k b2b - eg/tr/id/cl white iteration 1,"5,899..00",N/A,Camera,amazon
Hilook by hikvision thc-b150-p(3.6mm) 5 mp mini bullet camera,726..00,N/A,Camera,amazon
TECHBLAZE K9 Wireless Collar Microphone Lapel Lavalier Plug and Play Mic Noise Reduction Omnidirectional Mike for Interview Vlogging Recording Podcasting Compatible with iOS & Type-C Devices,319..79,N/A,Camera,amazon
eWINNER 50-In-1 Outdoor Sports Action Camera Accessories Kit for GoPro Hero4/3/2/1 Common Camcorder Bundles - Multi Colour,"1,149..00",N/A,Camera,amazon
"Mini Wireless WiFi Camera, High Definition User Sharing Night Human Detection 140 Degree Wide Angle Remote Viewing Wireless Security Camera for Home","3,685..00",N/A,Camera,amazon
"UGREEN High Speed HDMI Cable with Ethernet Gold Plated, Supports 1080P and 3D for Blu Ray Player,3D Television, Roku, Boxee, Xbox360, PS3, Apple TV - 15m","1,662..00",N/A,Camera,amazon
Black VGA Male To HDMI Output 1080P HD and Audio TV AV HDTV Video Cable Converter Adapter,148..00,EGP 163.00,Camera,amazon
General LPE6 Camera Battery Dual USB Charger 8.4 Volt With USB Cable - Black,349..00,N/A,Camera,amazon
"JSAUX 8K HDMI Cable 2 Pack 10ft, 48Gbps High Speed HDMI 2.1 Braided HDMI Cord, 4K 120Hz 144Hz, 8K 60Hz, Dynamic HDR, DTS:X, 2K, 1080P, 3D, eARC Compatible for Laptop UHD TV Gaming Monitor PS5 PS4 -Red",355..00,N/A,Camera,amazon
wireless camera,"2,376..00","EGP 2,490.00",Camera,amazon
fashion mania For Fujifilm Instax Mini 12 Transparent Camera Case Protective Carry Bag Cover with Shoulder Strap Storage Bag,545..00,N/A,Camera,amazon
Nest Athena A100 Camera Backpack and Trolley,"5,444..00",N/A,Camera,amazon
"Assome Projector Ceiling Mount, Projector Stand, Universal Extendable Video Projector Wall Mount Bracket with Adjustable Height, 3 Screw Model",590..00,N/A,Camera,amazon
Stands Backdrop - 3x3 Meter and Cloth Background - 3 x 5 M - White and 4 Clamp,"2,250..00",N/A,Camera,amazon
"Ayayu Mini WiFi Camera, Wireless Tiny Security Camera with Motion Detection, Night Vision, Small Nanny Cam, Indoor Surveillance Monitor Mini Camera for Home Office",N/A,N/A,Camera,amazon
"Quick Release L Bracket Plate L Bracket, Camera Mount 1/4 Inch Screw Arca Swiss L-Bracket Vertical with Quick Release Plate for Most Tripods Monopod Gimbalisers",299..00,N/A,Camera,amazon
Chroma Key Green Photo Background Cotton Fabric 3x3m,680..00,N/A,Camera,amazon
"Lavalier Lapel Microphone Kit - Clip on Omnidirectional Condenser Lav Mic for iPhone, iPad, DSLR, Camera, Camcorder, Zoom/Tascam Recorder, PC, Macbook, Samsung Android, Smartphones",230..00,EGP 250.00,Camera,amazon
"instax mini insant film, Rainbow border, 10 shot pack, suitable for all instax cameras and printers",890..00,N/A,Camera,amazon
"USB C to HDMI Cable, 6.6ft",390..00,EGP 420.00,Camera,amazon
"7-in-1 Electronics Cleaner Kit - Keyboard Cleaner kit, Portable Multifunctional Cleaning Tool for PC Monitor/Earbud/Cell Phone/Laptop/Computer/Bluetooth Earphones (White)",135..00,N/A,Camera,amazon
"Goshyda Body Camera, Mini Body Camera 1080P HD Video Recorder with IR Night Vision, 90 Degree Rotation, Magnetic Design Portable Bodycam for Outdoor Sports Camping","5,199..00",N/A,Camera,amazon
General LED 20RGB Light Video Led Light 20W With Cable - Silver,949..00,N/A,Camera,amazon
"Dahua Hero 2MP WiFi PT Camera,360° Coverage,Built in Mice,AI Human Detection, Privacy Mode, Human Detection,1080P, Built-in Siren,Wireless, Smart Tracking, Privacy Mode, Night Vision, Two-Way Talk,","1,215..00","EGP 1,400.00",Camera,amazon
"2pcs Selfie Light Clip, Non-slip for Monitor Mount with 1/4 Universal Screw Multiple Use Camera Clamp Mount for Phone Light Holder for Laptop Tripod Livestream",250..00,N/A,Camera,amazon
"Wilbeva 7-in-1 Cleaner Kit for Airpods Headphones,Keyboard Earbuds Case & Computer, Deep Cleaning Tools with Screen Cleaner for Airpods 1/2/3/ Pro, Earphones,Laptop and Camera",130..00,EGP 160.00,Camera,amazon
"UGREEN Mini DP Male to HDMI Cable 4K, Aluminum Braided Uni-Directional Display Port to HDMI Converter Compatible with Monitor/Projector, 1.5m - (Black)",510..00,EGP 528.00,Camera,amazon
"TP-Link C100 Tapo Indoor Smart Security Camera with Night Vision Mode, 1080p",N/A,N/A,Camera,amazon
Waterproof Camera Backpack Bag for canon - red,N/A,N/A,Camera,amazon
Ulanzi 60cm Octagonal Softbox with Bowens Mount L067,"2,500..00",N/A,Camera,amazon
Ds-2ce16d0t-itpf hd 1080p ir bullet camera,595..00,EGP 807.00,Camera,amazon
"Andonstar AD249-P 10.1 Inch Digital Microscope, 2000x 3 Lens 1080P FHD Video Record, Biological Microscope and For coin, stones, circuit board observation.","8,099..00","EGP 8,450.00",Camera,amazon
"EZVIZ BC2 Security Camera with Battery, 1080p WiFi camera CCTV with PIR Motion, smart Human Detection, Two Way Audio Talk, Easy Install with Magnetic Base, supported Cloud & SD card Storage","7,899..00",N/A,Camera,amazon
"Viltrox 75mm F1.2 Pro Level Autofocus Lens, Compatible with Fuji X-mount Mirrorless Cameras X-A7 X-E2S X-E3 X-E4 X-H1 X-H2 X-H2S X-Pro2 X-Pro3 X-S10 X-T1 X-T1 IR X-T10 X T100 X-T2 X-T20 X-T200 X-T3","25,999..00",N/A,Camera,amazon
"ZHIYUN Crane M3S [Official] 3 Axis Stabilizer for Mirrorless Cameras Canon/Sony/Panasonic/Nikon/Fujifilm, GoPro, Smartphone","18,627..00",N/A,Camera,amazon
Generic Hdmi cable 20 meters- black and red,345..00,N/A,Camera,amazon
Visco Chroma 3x5 Black Photography Backdrops,349..00,N/A,Camera,amazon
Skyworth LC2103 Outdoor Full-Color 4MP Smart Wireless Camera,"2,476..00",N/A,Camera,amazon
Mega Pixels1600X 8 LED Digital Microscope USB and Micro USB,824..00,EGP 850.00,Camera,amazon
Generic Nanotek hdmi male to 2 hdmi female 1 in 2 out splitter cable converter- black,86..43,N/A,Camera,amazon
Bling Phone Lanyard Crossbody for Woman Girls Shoulder Strap Diamond Rhinestone Chain Cute for Phones and Bags,234..00,N/A,Camera,amazon
"GoPro Rechargeable Battery for Hero5 Black, AABAT-001","1,212..96",N/A,Camera,amazon
"DisplayPort to DisplayPort Cable 2-Way 10m, Black - Supports 4K and HD Video, Secure Connect with Gold Plated Connectors.",400..00,N/A,Camera,amazon
بطاقة ذاكرة 512 جيجا اكستريم برو اكس سي اي متوافقة مع جميع الهواتف,"1,700..00",N/A,Camera,amazon
Portable Flexible WT-3110A Camera Tripod Stand For Nikon D5300 D3300 D800 D7100 D7000 [ETH-148],171..00,EGP 250.00,Camera,amazon
"BEFAME Heavy Duty Tripod Stand for Cameras, Cell Phones, Projectors, Webcams, Spotting Scopes - Complete Unit for Canon, Nikon, Sony - Perfect for Phone & Camera Photography (55in with Handle)","1,500..00",N/A,Camera,amazon
"8K HDMI Cable 6ft Keymox HDMI 2.1 Cable, 48Gbps Ultra HD High Speed, Support 4K@120Hz & 8K@60Hz, Dynamic HDR,eARC/Ethernet, Compatible with Apple TV,Nintendo Switch,Roku,Xbox Series X/S,PS5,Blu-ray",150..00,N/A,Camera,amazon
CANON Objectif RF 35mm f/1.8 Macro is STM,"24,899..00","EGP 27,650.02",Camera,amazon
Imou Wifi Camera Bullet 2C,N/A,N/A,Camera,amazon
"Green Screen Backdrop Set with Letter T Stand 5 x 6.5ft, Photography Background Stand with Chromakey Green Screen Backdrop and 3 Background Clips, for Photo Shoot, TV, Web Meeting, Zoom",N/A,N/A,Camera,amazon
COOPIC 3x3m Black Non-woven fabric Photo Photography Backdrop Background Cloth 10x10ft,291..25,N/A,Camera,amazon
Canon EOS 2000D DSLR camera with EFS with 18-55mm III lens kit,"19,199..00",N/A,Camera,amazon
Boya by-xm6-s2 2.4ghz dual-channel wireless microphone system,"4,900..00","EGP 7,318.19",Camera,amazon
